area_sqft,bedrooms,bathrooms,distance_cbd_km,school_score,hospital_score,metro_score,crime_index,flood_risk_score,age_years,parking_count,floor_number,total_floors,rental_yield_pct,price_per_sqft_micro_market,absorption_rate,inventory_months,interest_rate_pct,nearby_projects_count,locality_score,property_type,city_tier,furnishing,market_value,liquidity_score,time_to_sell_days
1034.0,2,3,14.4,6.95,7.65,6.81,4.39,1.85,1.7,2.0,26,27,2.24,8645.0,0.41,2.33,8.03,4,7.81,villa,metro,unfurnished,8706843.0,55.09,98.0
1124.0,2,1,7.93,,7.44,6.3,6.51,1.15,3.2,1.0,8,9,2.19,6934.0,0.698,9.09,9.62,3,7.83,independent_house,tier_1,semi_furnished,8441566.0,51.08,128.0
1236.0,3,4,16.66,7.24,5.4,5.98,6.51,0.05,10.1,1.0,33,34,2.7,7376.0,0.586,5.96,8.46,6,6.39,independent_house,metro,semi_furnished,12901757.0,61.16,125.0
1442.0,4,5,9.09,8.3,7.13,5.16,4.22,4.12,12.3,1.0,25,26,3.89,4137.0,0.777,8.24,8.48,7,7.44,apartment,tier_2,semi_furnished,2817469.0,73.83,87.0
1948.0,4,3,5.72,7.31,7.43,8.11,6.1,3.19,20.0,3.0,0,32,3.79,4836.0,0.457,2.94,8.4,5,8.34,apartment,tier_2,semi_furnished,5107210.0,77.01,103.0
1690.0,4,3,16.47,10.0,10.0,8.23,3.54,1.32,12.3,2.0,4,37,1.93,9571.0,0.35,13.75,8.9,3,9.43,apartment,metro,unfurnished,11684018.0,46.11,148.0
1482.0,2,1,27.93,8.39,6.41,1.04,2.81,2.79,23.3,2.0,22,23,3.66,4490.0,0.398,13.06,8.52,7,7.07,apartment,tier_1,fully_furnished,2082093.0,48.43,140.0
1594.0,4,5,9.5,6.86,8.24,6.47,1.91,4.35,0.0,1.0,17,18,,8553.0,0.576,1.0,8.51,4,7.19,plot,metro,fully_furnished,2192950.0,78.67,66.0
1774.0,4,4,15.09,7.07,6.79,8.82,4.05,2.61,26.2,2.0,19,20,3.35,8095.0,0.552,10.99,8.25,4,7.93,independent_house,metro,semi_furnished,6632792.0,61.93,111.0
576.0,1,2,9.23,7.77,,7.45,3.68,4.08,8.4,0.0,23,24,3.93,7790.0,0.349,7.41,8.36,2,6.9,plot,metro,semi_furnished,1500000.0,64.52,102.0
2007.0,5,5,5.12,8.26,8.48,7.47,6.11,0.82,17.2,2.0,18,19,3.6,9244.0,0.484,8.46,8.68,7,9.13,independent_house,metro,semi_furnished,18200616.0,69.59,107.0
1020.0,1,1,17.1,5.35,10.0,6.27,5.31,0.82,21.3,1.0,24,25,3.47,3948.0,0.594,8.28,9.51,4,7.94,plot,tier_2,semi_furnished,3473895.0,66.6,117.0
1219.0,3,4,3.44,8.15,7.45,8.48,4.4,1.32,1.2,1.0,5,12,4.45,10855.0,0.707,9.86,8.91,4,9.32,apartment,metro,semi_furnished,12271498.0,68.2,91.0
1627.0,3,3,3.06,5.39,5.84,5.43,4.4,1.84,23.3,2.0,34,35,4.78,4056.0,0.576,5.03,8.16,4,6.05,apartment,tier_2,semi_furnished,6531478.0,84.97,66.0
1411.0,3,4,17.23,8.01,7.79,,3.55,4.44,17.7,2.0,16,37,3.03,7149.0,0.706,2.13,8.24,3,9.45,apartment,metro,unfurnished,1827174.0,81.52,47.0
1703.0,3,4,7.03,8.85,7.48,,1.1,1.48,25.9,2.0,15,16,3.34,8542.0,0.588,4.82,10.03,3,9.28,apartment,tier_1,unfurnished,8517985.0,77.73,61.0
1524.0,2,2,3.79,7.65,10.0,9.51,2.17,3.97,12.3,1.0,33,34,4.0,7728.0,0.589,4.42,7.22,8,9.7,apartment,tier_1,semi_furnished,3160037.0,86.95,63.0
1300.0,3,4,22.23,3.71,8.26,6.49,5.72,2.11,11.7,1.0,13,14,3.23,3885.0,0.67,7.02,7.38,4,7.57,apartment,tier_2,semi_furnished,3989682.0,63.4,108.0
2245.0,4,3,13.32,4.53,5.41,5.23,4.05,2.48,5.8,2.0,22,23,4.03,7287.0,0.365,6.92,7.92,3,6.02,plot,metro,unfurnished,7146497.0,64.91,110.0
1818.0,2,2,8.05,8.04,9.17,7.91,1.94,1.33,6.1,3.0,26,27,3.52,10112.0,0.92,5.32,9.17,3,8.71,apartment,metro,unfurnished,14769879.0,90.09,53.0
1607.0,2,2,10.68,3.52,8.32,7.09,6.76,2.56,11.2,2.0,19,20,4.1,6006.0,0.594,4.75,7.8,5,6.83,plot,tier_1,semi_furnished,4761689.0,75.27,82.0
1810.0,2,1,9.87,8.11,8.59,6.77,7.36,4.54,16.4,2.0,2,21,4.0,5496.0,0.564,9.12,7.77,4,8.93,independent_house,tier_1,semi_furnished,1584357.0,71.28,82.0
1083.0,2,2,13.18,,7.76,7.0,6.47,1.57,17.7,1.0,8,9,3.32,6383.0,0.625,3.57,9.46,5,7.99,villa,tier_1,semi_furnished,6996356.0,67.93,93.0
2581.0,5,6,7.84,8.9,8.71,6.48,5.06,2.69,3.6,2.0,17,18,4.21,8723.0,0.785,9.4,7.29,3,8.68,villa,metro,semi_furnished,16273630.0,73.13,95.0
884.0,1,1,13.9,6.84,7.75,8.22,4.82,1.93,10.9,2.0,23,25,4.04,10455.0,0.655,6.81,9.22,4,8.72,apartment,metro,fully_furnished,6477433.0,81.79,60.0
1509.0,4,4,9.44,7.86,6.57,,4.26,0.62,13.5,0.0,30,37,5.49,4689.0,0.695,5.19,9.71,3,8.59,villa,tier_2,unfurnished,13244783.0,96.65,41.0
1301.0,2,3,1.67,7.51,7.23,9.34,4.59,0.56,0.0,1.0,5,39,1.75,7740.0,0.596,3.78,9.25,6,6.48,apartment,tier_1,fully_furnished,12563278.0,60.73,102.0
1281.0,2,2,5.96,4.99,6.8,8.7,5.43,1.85,18.6,2.0,9,10,4.0,6963.0,0.385,11.45,8.79,3,7.43,plot,tier_1,unfurnished,5423254.0,69.87,113.0
1214.0,2,2,12.35,8.32,7.58,6.49,5.57,2.76,9.6,1.0,19,25,4.34,9792.0,0.113,1.41,9.24,8,7.38,apartment,metro,semi_furnished,5378225.0,82.75,81.0
1049.0,3,2,3.0,9.29,7.14,6.84,5.12,0.91,11.8,2.0,17,18,5.4,10222.0,0.729,8.38,10.96,4,8.1,apartment,metro,unfurnished,10419602.0,90.77,45.0
2068.0,3,3,9.44,8.23,6.47,6.25,0.0,1.5,23.3,2.0,3,26,2.94,5450.0,0.762,6.56,8.63,4,8.44,independent_house,tier_2,unfurnished,9170589.0,73.46,66.0
824.0,3,4,7.04,6.45,6.69,7.99,6.37,3.77,3.7,,5,27,3.5,5755.0,0.364,6.15,8.64,3,9.5,villa,tier_1,unfurnished,3689080.0,65.68,90.0
1961.0,5,5,22.5,8.31,6.99,3.88,4.66,1.63,4.7,2.0,16,17,,6438.0,0.343,2.87,10.52,4,6.5,apartment,metro,unfurnished,8975588.0,59.91,105.0
1787.0,3,3,14.2,9.15,3.97,7.36,1.86,1.24,0.0,2.0,33,34,5.0,4190.0,0.369,4.52,8.09,0,7.02,villa,tier_2,fully_furnished,14068231.0,84.77,46.0
1252.0,3,4,3.13,8.95,8.74,10.0,4.66,4.21,11.0,1.0,2,35,2.71,8522.0,0.465,14.43,8.37,6,9.5,apartment,tier_1,semi_furnished,3136302.0,55.37,136.0
1727.0,3,2,12.74,8.74,7.59,6.03,4.84,5.94,20.3,1.0,29,30,,8196.0,0.408,10.49,10.25,7,8.21,villa,metro,fully_furnished,1500000.0,58.83,130.0
1368.0,3,4,6.94,4.81,5.96,6.92,1.47,0.99,0.0,2.0,28,29,2.09,8897.0,0.594,10.22,9.46,4,5.9,apartment,metro,semi_furnished,12360916.0,51.39,112.0
877.0,1,1,8.91,7.8,8.01,8.83,3.14,0.84,3.3,1.0,26,27,1.5,7573.0,0.6,9.27,7.48,4,9.14,apartment,tier_1,semi_furnished,7661864.0,54.68,122.0
883.0,3,2,7.0,8.17,6.14,8.52,2.31,5.84,12.9,2.0,5,38,3.41,9542.0,0.578,7.84,8.71,4,7.43,apartment,metro,unfurnished,1500000.0,68.85,104.0
1791.0,3,2,22.93,8.76,6.14,3.4,2.55,2.65,7.8,2.0,5,29,3.31,4498.0,0.474,11.64,9.26,4,5.79,apartment,tier_1,semi_furnished,3678358.0,59.99,102.0
1764.0,3,2,21.81,7.97,7.64,2.95,5.33,4.43,7.9,2.0,12,19,3.19,4224.0,0.404,7.72,8.53,3,6.17,apartment,tier_1,semi_furnished,1500000.0,46.68,132.0
1576.0,4,4,5.24,9.53,9.43,7.74,3.18,3.81,12.8,1.0,17,35,3.95,10185.0,0.301,14.58,8.5,8,9.8,apartment,metro,fully_furnished,3484147.0,68.28,101.0
1246.0,3,3,16.65,4.46,7.48,6.39,4.47,3.32,26.2,2.0,23,33,4.09,4373.0,0.463,11.11,7.42,5,6.65,apartment,tier_2,fully_furnished,2680366.0,64.23,113.0
1351.0,2,1,5.85,8.04,5.68,,5.63,0.64,11.9,1.0,7,13,2.78,10190.0,0.68,8.18,9.19,4,6.6,apartment,metro,unfurnished,11721618.0,59.21,103.0
1281.0,3,4,5.01,7.92,6.4,8.45,3.52,0.47,13.5,2.0,29,39,3.46,10604.0,0.274,9.13,10.49,5,8.45,apartment,metro,semi_furnished,13528813.0,56.48,149.0
542.0,1,1,9.45,8.55,8.44,6.47,5.7,3.4,15.4,1.0,32,33,3.3,6811.0,0.553,6.86,8.97,5,8.38,apartment,tier_1,semi_furnished,2021593.0,61.1,116.0
1482.0,1,1,8.59,9.51,7.69,10.0,6.74,0.22,0.0,2.0,30,31,3.4,8394.0,0.375,12.63,9.47,5,10.0,villa,tier_1,semi_furnished,20014490.0,60.93,117.0
1722.0,3,2,4.4,5.87,8.63,8.38,5.82,1.78,14.1,1.0,32,36,4.74,9636.0,0.331,5.19,7.81,0,8.12,plot,metro,unfurnished,8622696.0,83.58,69.0
1485.0,4,5,2.45,9.46,7.67,,5.38,1.93,0.0,1.0,34,35,3.77,7881.0,0.739,9.17,7.65,8,9.01,apartment,tier_1,semi_furnished,10834644.0,78.49,80.0
2370.0,4,3,8.9,8.42,8.31,7.21,5.84,0.33,11.8,2.0,25,27,4.33,4115.0,0.787,7.46,7.89,2,8.15,plot,tier_2,semi_furnished,10495444.0,89.66,56.0
928.0,1,1,4.41,6.92,10.0,8.26,5.01,3.51,20.3,1.0,3,32,3.21,4185.0,0.656,4.52,8.87,5,8.24,apartment,tier_2,unfurnished,1826332.0,78.76,71.0
1106.0,2,1,7.33,5.84,4.7,9.95,5.83,2.11,8.2,2.0,23,24,2.38,5307.0,0.352,8.41,8.71,5,6.63,apartment,tier_2,semi_furnished,4210536.0,44.19,139.0
1519.0,3,4,17.67,7.49,10.0,3.24,2.19,0.49,20.1,2.0,24,33,4.36,6320.0,0.717,1.0,7.15,6,6.63,independent_house,metro,unfurnished,10788784.0,89.34,46.0
1577.0,4,4,7.69,7.63,8.59,8.91,4.17,4.55,0.0,1.0,8,9,4.06,8813.0,0.7,9.92,8.29,2,8.96,independent_house,metro,fully_furnished,1500000.0,79.22,76.0
461.0,1,2,2.34,7.71,10.0,9.4,5.01,3.65,13.7,0.0,0,9,2.97,7764.0,0.926,12.03,8.64,5,8.36,independent_house,tier_1,unfurnished,3326653.0,60.59,108.0
1763.0,3,3,16.44,6.26,5.33,5.11,4.17,2.17,13.9,3.0,2,32,3.24,7108.0,0.47,5.37,8.91,5,6.3,apartment,metro,unfurnished,7396079.0,58.53,117.0
1579.0,3,4,11.68,,7.65,6.61,8.8,2.1,0.0,2.0,27,28,3.89,6901.0,0.634,5.91,8.66,2,9.3,independent_house,tier_1,unfurnished,9183317.0,81.28,92.0
350.0,1,1,14.81,6.59,,5.95,3.96,2.04,15.6,0.0,29,30,3.73,7462.0,0.407,6.45,9.4,4,7.93,apartment,metro,fully_furnished,2368680.0,70.29,89.0
1389.0,2,3,8.48,9.02,8.5,8.0,1.09,3.9,0.0,2.0,2,22,3.29,9878.0,0.225,10.34,7.37,6,9.12,apartment,metro,semi_furnished,3446837.0,49.0,135.0
1030.0,2,3,8.44,9.77,7.8,7.26,4.4,0.67,12.9,1.0,8,10,2.42,9384.0,0.237,11.96,10.25,6,9.02,apartment,metro,unfurnished,8826278.0,41.77,148.0
1214.0,2,2,28.99,5.98,7.61,2.66,5.79,2.13,15.1,1.0,20,39,5.12,6029.0,0.578,11.25,6.79,3,5.86,plot,metro,unfurnished,3110049.0,68.12,105.0
754.0,2,2,11.74,7.29,8.32,5.98,2.73,5.24,8.1,0.0,9,10,3.39,7427.0,0.434,10.83,9.58,4,7.1,apartment,metro,semi_furnished,1500000.0,52.32,144.0
1666.0,3,3,16.27,8.66,6.82,8.99,4.23,1.17,12.8,1.0,19,20,4.43,7227.0,0.661,8.27,9.82,4,9.21,independent_house,tier_1,semi_furnished,11366663.0,85.5,63.0
2366.0,4,5,40.0,,,1.41,4.17,1.68,29.6,2.0,8,9,1.5,3241.0,0.684,1.0,7.72,3,6.78,villa,tier_1,unfurnished,6193465.0,53.27,118.0
1588.0,3,4,28.46,,7.77,3.57,4.19,2.6,7.1,2.0,18,19,2.29,6260.0,0.571,6.4,10.33,4,4.96,independent_house,metro,fully_furnished,5487738.0,51.81,119.0
350.0,1,1,3.6,8.5,6.12,8.48,3.22,0.93,2.1,0.0,12,21,4.39,10132.0,0.289,10.01,8.48,7,8.18,independent_house,metro,unfurnished,5921565.0,64.97,102.0
1599.0,4,3,4.27,6.29,6.79,10.0,6.27,3.61,27.8,2.0,2,6,3.23,5393.0,0.391,9.96,8.45,2,7.49,independent_house,tier_2,semi_furnished,3630459.0,62.83,110.0
1349.0,1,1,3.05,7.5,4.55,9.66,8.2,1.1,13.0,1.0,11,29,4.35,10975.0,0.611,6.42,9.42,5,7.39,apartment,metro,unfurnished,9886445.0,72.62,77.0
877.0,2,2,8.36,5.71,7.1,8.08,2.79,2.21,20.7,0.0,24,39,2.87,6385.0,0.629,1.06,8.72,6,6.7,apartment,tier_1,semi_furnished,3968590.0,71.6,80.0
1634.0,3,2,32.41,8.39,5.42,1.15,1.95,0.73,0.0,1.0,8,17,3.28,4665.0,0.632,9.88,8.18,3,6.91,villa,tier_1,semi_furnished,10877772.0,61.55,114.0
1907.0,4,3,0.5,6.57,6.94,10.0,3.51,1.66,0.0,1.0,9,10,2.72,8328.0,0.725,4.23,8.3,6,7.17,apartment,tier_1,semi_furnished,12651039.0,69.74,76.0
1102.0,3,3,5.81,8.55,5.15,10.0,6.83,3.64,4.3,1.0,4,17,4.28,4497.0,0.525,4.25,8.79,0,6.89,apartment,tier_2,semi_furnished,2646587.0,82.27,75.0
595.0,1,1,8.46,6.88,6.97,8.0,3.84,2.42,9.8,0.0,4,17,3.1,6914.0,0.606,10.34,8.07,6,7.37,apartment,tier_1,fully_furnished,3779453.0,57.62,118.0
404.0,2,2,3.97,6.48,8.53,8.64,4.96,1.77,7.1,0.0,27,28,4.15,6100.0,0.669,7.56,9.09,9,9.78,apartment,tier_2,fully_furnished,3961461.0,82.39,72.0
1104.0,1,1,7.15,7.82,5.99,8.35,2.66,1.46,7.1,1.0,0,28,4.76,5644.0,0.743,9.93,8.15,3,8.78,apartment,tier_2,semi_furnished,6766513.0,87.45,63.0
1369.0,3,4,7.48,5.59,5.41,8.19,7.51,3.21,0.0,1.0,33,34,3.22,8664.0,0.566,2.63,8.2,6,8.27,apartment,metro,semi_furnished,4251371.0,74.24,84.0
1182.0,2,1,2.82,9.9,8.33,8.53,3.77,4.21,13.0,2.0,34,35,3.32,10427.0,0.56,6.76,8.22,0,10.0,plot,metro,fully_furnished,1660208.0,64.73,103.0
1095.0,2,2,14.52,7.48,8.55,5.33,4.75,1.33,9.1,1.0,5,9,2.94,8557.0,0.624,1.74,6.82,5,7.51,apartment,metro,unfurnished,8220136.0,79.3,66.0
1745.0,3,4,7.21,6.35,7.72,9.31,2.87,2.45,0.0,2.0,26,27,5.19,9417.0,0.577,10.31,8.35,5,8.11,plot,metro,unfurnished,7978611.0,85.9,77.0
1691.0,4,4,3.72,6.6,6.21,10.0,2.69,1.31,8.7,1.0,20,21,3.3,7172.0,0.52,9.64,8.98,5,7.8,plot,tier_1,unfurnished,7961975.0,70.85,99.0
1554.0,4,3,8.56,7.23,5.93,10.0,4.29,1.58,10.1,1.0,30,31,3.19,8888.0,0.454,3.94,10.11,4,7.1,apartment,metro,fully_furnished,11949982.0,67.15,81.0
1875.0,3,2,14.2,8.69,6.44,7.09,4.49,2.26,19.7,2.0,15,16,2.4,7711.0,0.259,6.26,9.97,3,7.11,independent_house,metro,unfurnished,6811962.0,50.16,135.0
1109.0,2,2,8.04,,6.9,,5.85,1.06,6.9,1.0,2,22,2.9,8140.0,0.665,8.98,8.61,2,8.08,villa,metro,unfurnished,11228158.0,59.42,126.0
881.0,2,3,4.01,6.65,4.07,10.0,1.26,2.23,19.0,1.0,15,23,3.0,6769.0,0.652,3.84,8.59,2,6.94,villa,tier_1,semi_furnished,7946966.0,72.84,73.0
1178.0,2,2,9.65,7.13,5.33,6.32,2.59,2.75,18.1,1.0,2,39,4.39,6344.0,0.616,1.5,7.99,5,7.11,apartment,tier_1,unfurnished,4165316.0,86.07,36.0
1143.0,3,2,27.25,9.51,9.13,4.09,3.06,2.51,4.6,1.0,26,27,,3659.0,0.643,6.88,9.29,6,7.31,apartment,tier_2,unfurnished,2631628.0,66.69,86.0
383.0,1,2,5.63,8.7,7.35,10.0,4.52,0.22,16.6,0.0,11,12,3.08,10481.0,0.539,9.48,7.47,7,8.66,apartment,metro,semi_furnished,5565910.0,62.71,112.0
1166.0,2,1,4.49,9.59,9.09,10.0,2.27,1.89,20.3,1.0,26,34,4.09,11411.0,0.906,3.83,7.81,4,10.0,villa,metro,unfurnished,13163853.0,91.74,43.0
2025.0,3,3,6.28,7.25,8.73,10.0,4.13,4.32,19.9,3.0,25,38,3.43,5086.0,0.728,11.3,7.25,3,7.52,plot,tier_2,fully_furnished,2828940.0,68.86,111.0
1866.0,4,3,4.74,9.35,,7.98,3.14,1.52,14.0,2.0,2,8,2.42,7235.0,0.919,8.29,8.5,7,8.39,villa,tier_1,unfurnished,15776696.0,83.06,89.0
1723.0,3,2,4.89,9.1,6.49,8.09,4.06,4.13,10.3,1.0,20,21,4.8,6581.0,0.45,11.15,8.78,6,8.85,independent_house,tier_1,fully_furnished,4064289.0,75.26,85.0
1518.0,3,4,3.39,8.25,8.64,8.85,2.91,0.86,0.2,1.0,31,32,2.9,7086.0,0.559,3.65,7.57,7,8.82,plot,tier_1,semi_furnished,10725702.0,82.28,60.0
2203.0,4,3,16.23,8.37,8.29,4.38,2.48,1.56,20.6,2.0,25,26,3.66,8002.0,0.559,3.79,7.74,5,6.91,villa,metro,unfurnished,15948497.0,85.63,71.0
899.0,1,2,13.4,6.31,8.68,7.4,4.81,2.24,0.0,1.0,0,34,3.8,4568.0,0.83,4.88,9.11,5,7.95,apartment,tier_2,unfurnished,4607083.0,90.26,50.0
948.0,2,2,6.85,9.94,6.98,9.23,6.3,6.49,9.8,1.0,16,29,1.5,7144.0,0.197,11.68,8.38,8,7.94,independent_house,tier_1,semi_furnished,1500000.0,39.0,149.0
2035.0,5,4,5.47,6.83,7.24,9.42,5.76,1.36,19.8,2.0,15,36,3.11,7580.0,0.68,7.23,7.75,4,8.07,apartment,tier_1,semi_furnished,11959492.0,71.92,92.0
1464.0,3,4,11.06,8.04,6.57,7.44,6.3,3.97,3.1,1.0,1,30,2.87,6815.0,0.609,6.38,8.04,4,7.15,apartment,tier_1,unfurnished,3657502.0,60.47,129.0
1101.0,4,3,9.54,8.22,6.91,9.02,6.51,0.99,11.0,0.0,3,8,2.33,8621.0,0.768,11.38,9.23,3,7.87,apartment,metro,fully_furnished,9275325.0,61.54,125.0
1737.0,4,5,9.31,5.14,5.83,8.48,4.01,5.46,0.0,2.0,23,29,3.29,8957.0,0.479,3.1,9.13,1,8.62,plot,metro,semi_furnished,1500000.0,70.05,79.0
1222.0,3,4,19.39,7.12,6.87,4.31,7.67,1.59,8.1,1.0,23,25,3.5,5226.0,0.267,7.84,8.48,3,7.86,apartment,tier_1,fully_furnished,3836688.0,66.87,96.0
1014.0,3,3,11.91,7.51,6.73,2.89,5.66,3.76,3.1,1.0,18,19,3.88,4909.0,0.921,6.69,7.64,4,7.02,apartment,tier_1,unfurnished,2953920.0,81.14,59.0
1000.0,3,2,40.0,7.03,6.22,0.0,2.59,0.07,4.7,0.0,14,15,3.5,3547.0,0.578,12.16,7.46,4,5.97,apartment,metro,unfurnished,4044194.0,49.13,139.0
1617.0,4,3,5.86,7.14,8.34,8.59,3.1,1.25,15.6,2.0,8,36,3.36,10250.0,0.752,10.04,6.99,1,8.72,apartment,metro,semi_furnished,13299435.0,72.72,100.0
1557.0,2,1,27.95,9.44,4.6,3.08,4.57,3.26,16.3,2.0,4,9,4.84,3213.0,0.525,5.44,7.79,6,6.73,apartment,tier_2,unfurnished,2133700.0,80.64,75.0
2239.0,5,4,11.54,,7.57,6.86,5.88,4.34,6.5,,26,27,3.08,9065.0,0.785,12.47,9.16,3,7.22,independent_house,metro,unfurnished,2070246.0,57.12,125.0
1299.0,3,3,3.87,5.3,5.43,,3.89,2.49,13.2,1.0,11,29,1.89,8891.0,0.719,7.59,7.9,3,6.54,independent_house,metro,unfurnished,6718928.0,58.59,116.0
1290.0,2,2,5.09,6.32,5.56,7.54,2.55,3.2,7.4,2.0,24,31,2.67,6081.0,0.8,8.87,7.68,5,7.22,apartment,tier_1,unfurnished,3617641.0,63.61,93.0
2199.0,3,3,12.9,8.32,5.7,5.33,5.72,2.48,8.2,3.0,9,33,4.41,3652.0,0.521,8.28,7.76,6,6.29,apartment,tier_2,semi_furnished,5717588.0,74.07,87.0
1963.0,3,4,3.16,8.46,7.8,9.82,2.29,2.45,1.8,2.0,15,21,3.22,7554.0,0.824,12.47,8.2,9,9.05,apartment,tier_1,unfurnished,9641516.0,68.9,110.0
1525.0,3,3,8.03,8.11,3.16,9.52,4.85,0.79,6.9,2.0,22,23,2.61,5538.0,0.675,1.0,9.54,5,8.57,apartment,tier_2,fully_furnished,10021110.0,84.52,62.0
638.0,1,2,34.3,8.57,7.29,0.0,4.38,1.45,0.0,1.0,25,28,4.05,4481.0,0.254,8.72,7.77,7,6.89,villa,metro,unfurnished,2882176.0,57.62,120.0
1028.0,2,2,0.69,7.58,7.08,9.74,1.88,2.69,27.9,1.0,23,32,4.8,5782.0,0.826,14.26,8.06,6,8.59,villa,tier_2,semi_furnished,7553415.0,79.42,72.0
902.0,2,3,7.99,6.42,5.35,9.11,7.5,4.03,20.7,0.0,22,23,3.23,4214.0,0.685,2.96,7.53,7,6.28,villa,tier_2,semi_furnished,3388731.0,62.92,91.0
1469.0,2,3,5.09,5.78,7.31,,4.33,2.96,30.7,1.0,19,27,3.99,6837.0,0.527,3.88,9.43,6,7.28,apartment,tier_1,semi_furnished,4719852.0,77.62,70.0
1186.0,2,1,28.61,5.31,4.94,3.85,2.17,1.56,20.1,0.0,30,31,4.73,5437.0,0.557,7.76,8.56,5,7.67,villa,tier_1,fully_furnished,6824737.0,71.97,98.0
2284.0,3,3,7.58,6.86,6.93,9.61,4.39,2.5,13.5,2.0,27,28,5.28,10169.0,0.4,11.03,7.33,7,8.34,apartment,metro,fully_furnished,11129874.0,74.65,90.0
633.0,2,2,4.49,8.38,4.87,9.43,1.19,5.5,0.0,2.0,0,36,3.91,8594.0,0.607,8.09,7.65,2,7.36,apartment,metro,unfurnished,1500000.0,70.05,95.0
846.0,2,1,3.2,7.56,10.0,8.51,4.95,0.67,19.4,1.0,0,12,3.36,13085.0,0.68,6.31,8.96,3,8.97,plot,metro,semi_furnished,9289494.0,75.4,85.0
1577.0,2,1,3.56,7.23,8.46,10.0,5.85,0.86,21.9,2.0,27,29,3.35,12071.0,0.601,6.97,9.57,3,9.04,independent_house,metro,fully_furnished,19133201.0,70.97,91.0
1721.0,3,2,26.0,5.62,7.42,3.12,9.16,1.01,2.0,1.0,22,29,1.5,3400.0,0.622,5.84,8.03,2,6.32,plot,tier_2,unfurnished,4016540.0,48.43,131.0
350.0,1,1,1.11,10.0,5.38,9.35,4.48,3.48,15.6,2.0,5,10,2.26,10453.0,0.482,5.52,9.2,6,8.86,plot,metro,semi_furnished,1729155.0,57.83,104.0
548.0,2,3,11.81,5.96,6.53,7.77,3.11,3.8,12.3,1.0,22,33,3.86,6462.0,0.415,2.65,8.93,4,6.74,villa,tier_1,unfurnished,4179591.0,72.48,74.0
1313.0,3,2,20.56,7.38,6.6,4.44,4.67,1.74,10.5,1.0,7,28,5.76,7802.0,0.587,13.8,10.29,2,8.38,plot,metro,semi_furnished,7323240.0,77.6,95.0
2155.0,4,3,7.92,8.7,7.41,7.71,6.89,1.93,15.5,3.0,16,17,2.9,8694.0,0.627,7.57,7.71,7,8.22,apartment,metro,semi_furnished,11729573.0,66.63,118.0
2432.0,5,5,3.61,7.26,7.68,8.57,5.2,2.18,14.8,3.0,4,33,3.21,10953.0,0.507,3.76,10.21,2,8.21,apartment,metro,semi_furnished,13555719.0,69.66,80.0
1234.0,3,3,11.79,5.99,7.38,6.8,5.8,0.93,3.2,1.0,29,30,3.78,9036.0,0.666,10.6,9.3,2,7.06,apartment,metro,fully_furnished,11461180.0,60.82,113.0
1361.0,3,4,4.27,8.41,7.58,9.21,5.67,1.47,18.9,2.0,0,22,4.82,8206.0,0.736,1.0,7.78,8,9.96,apartment,tier_1,semi_furnished,9667745.0,98.0,37.0
1015.0,2,1,5.39,5.19,6.71,5.89,5.21,0.34,0.0,1.0,2,12,2.66,4389.0,0.756,2.87,9.2,5,6.44,apartment,tier_2,fully_furnished,6830432.0,68.11,103.0
1779.0,3,4,4.7,9.81,7.58,8.69,1.78,4.37,15.0,1.0,34,35,3.01,10790.0,0.493,7.96,7.91,6,8.37,apartment,metro,semi_furnished,1781730.0,64.04,114.0
2245.0,4,3,4.87,7.62,5.92,6.31,1.68,3.06,13.5,2.0,26,27,3.43,4660.0,0.282,6.85,8.81,2,7.92,independent_house,tier_2,semi_furnished,5867079.0,71.72,75.0
2103.0,4,3,15.6,6.82,5.19,5.53,1.46,3.46,5.1,2.0,9,10,3.55,5258.0,0.658,8.82,9.13,5,5.96,independent_house,tier_1,semi_furnished,4767992.0,63.68,102.0
1435.0,4,4,7.28,5.08,10.0,8.65,2.14,1.28,21.1,2.0,10,11,,6314.0,0.529,4.08,8.04,4,7.06,villa,tier_1,semi_furnished,12221670.0,75.66,68.0
1014.0,2,3,12.28,5.47,7.71,6.47,2.35,4.36,0.0,3.0,4,10,3.77,7152.0,0.585,5.62,10.24,5,6.94,apartment,metro,fully_furnished,1761768.0,75.3,71.0
1454.0,3,2,12.27,7.12,10.0,7.92,7.65,1.05,13.3,2.0,1,32,3.95,10611.0,0.494,6.37,8.59,5,8.45,independent_house,metro,unfurnished,12893710.0,68.04,97.0
2168.0,5,5,8.38,10.0,6.53,8.39,3.03,3.83,12.7,1.0,2,8,3.73,5927.0,0.875,4.37,8.64,4,9.82,apartment,tier_2,fully_furnished,4449940.0,92.22,66.0
1242.0,4,4,21.32,7.55,10.0,1.65,4.48,2.16,23.7,1.0,0,27,3.43,4823.0,0.505,3.42,9.33,6,6.2,apartment,tier_1,semi_furnished,3813193.0,64.92,96.0
506.0,1,2,4.0,7.72,7.14,10.0,3.86,2.49,16.4,0.0,28,29,2.2,10790.0,0.918,11.99,9.27,6,8.43,apartment,metro,semi_furnished,4353213.0,60.88,121.0
1263.0,4,4,7.73,7.78,8.95,8.42,4.65,0.59,0.0,1.0,8,38,2.27,4676.0,0.721,3.63,9.4,6,8.27,apartment,tier_2,semi_furnished,7583140.0,71.11,72.0
